producto,socio,descripcion,monto_recibo,cobertura,deducible,suma,prima
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,7201.1269,RESPONSABILIDAD CIVIL LUC,0,3000000.0,4282.5711
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,7201.1269,ASISTENCIA JURÍDICA,0,AMPARADA,132.0
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,7201.1269,ASISTENCIA EN VIAJES,0,AMPARADA,382.8
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,7201.1269,RESPONSABILIDAD CIVIL PERSONAS Y BIENES,0,150000.0,270.05
RESIDENTES HDI AUTO,HDI,TRASLADO EN CASO DE ESTADO DE EBRIEDAD.|ASEGURAMOS AUTOS DE HASTA 30 AÑOS.|AUXILIO MECÁNICO POR DESCOMPOSTURA.|CIRUGÍA ESTÉTICA POR ACCIDENTE DE AUTO.,7201.1269,EXTENSIÓN DE RC,0,AMPARADA,0.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,INDEMNIZACIÓN POR FALLECIMIENTO ACCIDENTAL,0,AMPARADA,50.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,RESPONSABILIDAD CIVIL PRIVADA,0,AMPARADA,55.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,PÉRDIDA O ROBO DE LLAVES,0,AMPARADA,34.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,PÉRDIDA O ROBO DE DOCUMENTOS OFICIALES,0,AMPARADA,35.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,ROBO DE IDENTIDAD,0,AMPARADA,27.5
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,SANITIZACION,0,AMPARADA,200.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,REEMBOLSO DE PRIMA EN CASO DE PÉRDIDA TOTAL O ROBO TOTAL,0,AMPARADA,100.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,DAÑOS MATERIALES,5,VALOR COMERCIAL,6850.6013
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,ROBO TOTAL,10,VALOR COMERCIAL,869.8825
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,RESPONSABILIDAD CIVIL LUC,0,3000000.0,3464.5198
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,GASTOS MÉDICOS OCUPANTES,0,300000.0,140.6266
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,RESPONSABILIDAD CIVIL OBLIGATORIA,0,150000.0,300.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,ASISTENCIA VIAL,0,AMPARADA,315.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,S.O.S. DEFENSA LEGAL Y FIANZA,0,AMPARADA,250.0
RESIDENTES AIG AUTO II,AIG,PAGO POR PÉRDIDA TOTAL EN 72 HRS HÁBILES.|REPOSICIÓN INMEDIATA DE CRISTALES.|SERVICIO DE GRÚA SIN LÍMITE DE EVENTOS.|SEGUIMIENTO DE REPARACIÓN EN LÍNEA (KPG).,16155.471,EXTENSIÓN DE COBERTURA,0,AMPARADA,150.0
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,DAÑOS MATERIALES,5,VALOR COMERCIAL,2102.7358
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,ROBO TOTAL,10,VALOR COMERCIAL,1978.9798
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,RESPONSABILIDAD CIVIL L.U.C.,0,3000000.0,5506.9643
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,GASTOS MÉDICOS A OCUPANTES,0,300000.0,208.33
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,ASISTENCIA LEGAL ATLAS,0,AMPARADA,277.0
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,ASISTENCIA EN VIAJES ATLAS,0,AMPARADA,190.0
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,EXTENSIÓN DE COBERTURAS,0,AMPARADA,128.99
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,EXTENSIÓN DE REPARACIÓN EN AGENCIAS,0,AMPARADA,262.7671
RESIDENTES ATLAS AUTO,ATLAS,REPARACIÓN AGENCIA HASTA 3 AÑOS.|#1 EN CENTRO DE REPARACIÓN 2016.|#1 EN SERVICIO DE GRÚAS 2016.|35 BENEFICIOS EN ASISTENCIA-VIAJES.,13926.6897,RC POR DAÑOS A TERCEROS LÍMITE ÚNICO Y COMBINADO,0,150000.0,350.0
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,DAÑOS MATERIALES,5,VALOR COMERCIAL,3144.1177
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,ROBO TOTAL,10,VALOR COMERCIAL,2192.2148
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,RESPONSABILIDAD CIVIL POR DAÑOS A TERCEROS,0,3000000.0,3243.7321
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,GASTOS MÉDICOS OCUPANTES,0,300000.0,412.1667
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,GASTOS LEGALES,0,AMPARADA,333.2562
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,ASISTENCIA VIAL QUÁLITAS,0,AMPARADA,492.9
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,EXTENSIÓN DE COBERTURA,0,AMPARADA,274.722
RESIDENTES QUÁLITAS AUTO,QUÁLITAS,ASISTENCIA VIAL SIN LÍMITE DE EVENTOS.|INSTALACIÓN DE CRISTALES A DOMICILIO.|ENCONTRACK® EN UNIDADES ALTO RIESGO.|PAGO DE CORRALÓN POR ACCIDENTE VIAL.,13739.3264,AUTO AGENCIA,0,AMPARADA,751.1374
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,CAP DAÑOS MATERIALES,0,AMPARADA,2159.0124
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,CAP ROBO TOTAL,0,AMPARADA,183.5675
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,ACCIDENTES AUTOMOVILÍSTICOS AL CONDUCTOR,0,100000.0,72.295
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,DAÑOS MATERIALES,5,VALOR COMERCIAL,6294.6431
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,ROBO TOTAL,10,VALOR COMERCIAL,1656.336
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,RESPONSABILIDAD CIVIL POR DAÑOS A TERCEROS,0,750000.0,2281.0384
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,RESPONSABILIDAD CIVIL PERSONAS,0,100000.0,113.2097
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,RESPONSABILIDAD CIVIL BIENES,0,50000.0,226.4076
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,GASTOS MÉDICOS OCUPANTES,0,300000.0,614.9101
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,EXTENSIÓN DE COBERTURA DE RESPONSABILIDAD CIVIL,0,AMPARADA,199.0155
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,ASISTENCIA LEGAL PROVIAL,0,3000000.0,408.5
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,ASISTENCIA EN VIAJE CDS,0,AMPARADA,536.75
RESIDENTES CHUBB AUTO II,CHUBB,"AJUSTADORES CON GPS, MÁS RÁPIDOS.|SEGUIMIENTO A SINIESTROS EN LÍNEA.|TALLERES CERTIFICADOS, CON GARANTÍA.|ASISTENCIA EN VIAJE, LA MÁS COMPLETA.",18517.7937,RESPONSABILIDAD CIVIL POR FALLECIMIENTO,0,2250000.0,217.93
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,DAÑOS MATERIALES,5,VALOR COMERCIAL,6055.29
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,ROBO TOTAL,10,VALOR COMERCIAL,2760.82
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,RESPONSABILIDAD CIVIL DAÑOS A TERCEROS EN SUS PERSONAS ,0,250000.0,675.36
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,RESPONSABILIDAD CIVIL DAÑOS A TERCEROS EN SUS BIENES  ,0,250000.0,758.68
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,RESPONSABILIDAD CIVIL A TERCEROS CATASTRÓFICA,0,2750000.0,405.96
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,GASTOS MÉDICOS Y FUNERARIOS  ,0,300000.0,651.27
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,PAQUETE PLUS,0,AMPARADA,859.0
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,CLÁUSULA ADICIONAL DE ASISTENCIA,0,AMPARADA,300.0
RESIDENTES INBURSA AUTO,INBURSA,LA ÚNICA CON GARANTÍAS DE SERVICIO.|LLEGAMOS EN 30 MIN.|PAGO DE INDEMNIZACIÓN EN 48 HORAS.|LAS ENCUESTAS DE SERVICIO NOS RESPALDAN.,15853.0,SEGURO OBLIGATORIO DE RESPONSABILIDAD CIVIL VEHICULAR,0,150000.0,200.0
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,TRANSPORTACION PRIVADA,0,AMPARADA,1080.2812
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,PERDIDA DE LLAVES,10,AMPARADA,94.2619
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,ACCIDENTES AUTOMOVILÍSTICOS AL CONDUCTOR,0,100000.0,100.1422
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,DAÑOS MATERIALES,5,VALOR COMERCIAL,7356.7924
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,ROBO TOTAL,10,VALOR COMERCIAL,1214.5372
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,RESPONSABILIDAD CIVIL POR DAÑOS A TERCEROS LUC,0,750000.0,2198.5333
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,GASTOS MÉDICOS OCUPANTES,0,300000.0,455.7121
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,EXTENSIÓN DE RESPONSABILIDAD CIVIL,0,AMPARADA,183.0349
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,DEFENSA LEGAL,0,AMPARADA,104.312
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,SERVICIOS DE ASISTENCIA,0,AMPARADA,201.5027
RESIDENTES AXA AUTO II,AXA,PAGO EN EL MOMENTO DEL ACCIDENTE.|REPARACIÓN CON FECHA GARANTIZADA.|PAGO EN 72 HORAS EN PÉRDIDA TOTAL.|ENVÍO DE CHOFER GRATIS.,17071.8195,RESPONSABILIDAD CIVIL PERSONAS EN EXCESO,0,2250000.0,727.9759
RESIDENTES ANA  AUTO,ANA,RESPONSABILIDAD CIVIL POR REMOLQUES Y CARAVANAS.|NO PAGO DE DEDUCIBLE EN PÉRDIDA TOTAL O PARCIAL OCASIONADA POR ALBOROTOS POPULARES O HUELGAS (MARCHAS).|AUXILIO VIAL ILIMITADO.|COBERTURA A DAÑOS QUE OCASIONE TU HIJO MENOR DE EDAD AL AUTO ASEGURADO POR ACCIDENTE VIAL.,16012.4615,RESPONSABILIDAD CIVIL CATASTRÓFICA POR MUERTE A TERCERAS PERSONAS,0,3000000.0,487.4996
RESIDENTES ANA  AUTO,ANA,RESPONSABILIDAD CIVIL POR REMOLQUES Y CARAVANAS.|NO PAGO DE DEDUCIBLE EN PÉRDIDA TOTAL O PARCIAL OCASIONADA POR ALBOROTOS POPULARES O HUELGAS (MARCHAS).|AUXILIO VIAL ILIMITADO.|COBERTURA A DAÑOS QUE OCASIONE TU HIJO MENOR DE EDAD AL AUTO ASEGURADO POR ACCIDENTE VIAL.,16012.4615,RESPONSABILIDAD CIVIL BIENES,0,1500000.0,2374.5933
RESIDENTES ANA  AUTO,ANA,RESPONSABILIDAD CIVIL POR REMOLQUES Y CARAVANAS.|NO PAGO DE DEDUCIBLE EN PÉRDIDA TOTAL O PARCIAL OCASIONADA POR ALBOROTOS POPULARES O HUELGAS (MARCHAS).|AUXILIO VIAL ILIMITADO.|COBERTURA A DAÑOS QUE OCASIONE TU HIJO MENOR DE EDAD AL AUTO ASEGURADO POR ACCIDENTE VIAL.,16012.4615,RESPONSABILIDAD CIVIL PERSONAS,0,1500000.0,1243.5
RESIDENTES ANA  AUTO,ANA,RESPONSABILIDAD CIVIL POR REMOLQUES Y CARAVANAS.|NO PAGO DE DEDUCIBLE EN PÉRDIDA TOTAL O PARCIAL OCASIONADA POR ALBOROTOS POPULARES O HUELGAS (MARCHAS).|AUXILIO VIAL ILIMITADO.|COBERTURA A DAÑOS QUE OCASIONE TU HIJO MENOR DE EDAD AL AUTO ASEGURADO POR ACCIDENTE VIAL.,16012.4615,ROBO TOTAL,10,VALOR COMERCIAL,1190.2943
RESIDENTES ANA  AUTO,ANA,RESPONSABILIDAD CIVIL POR REMOLQUES Y CARAVANAS.|NO PAGO DE DEDUCIBLE EN PÉRDIDA TOTAL O PARCIAL OCASIONADA POR ALBOROTOS POPULARES O HUELGAS (MARCHAS).|AUXILIO VIAL ILIMITADO.|COBERTURA A DAÑOS QUE OCASIONE TU HIJO MENOR DE EDAD AL AUTO ASEGURADO POR ACCIDENTE VIAL.,16012.4615,DAÑOS MATERIALES,5,VALOR COMERCIAL,4662.9774
RESIDENTES ANA  AUTO,ANA,RESPONSABILIDAD CIVIL POR REMOLQUES Y CARAVANAS.|NO PAGO DE DEDUCIBLE EN PÉRDIDA TOTAL O PARCIAL OCASIONADA POR ALBOROTOS POPULARES O HUELGAS (MARCHAS).|AUXILIO VIAL ILIMITADO.|COBERTURA A DAÑOS QUE OCASIONE TU HIJO MENOR DE EDAD AL AUTO ASEGURADO POR ACCIDENTE VIAL.,16012.4615,GASTOS MÉDICOS OCUPANTES,0,"$300,000 POR EVENTO",716.8297
